"","trap_id","trap_date","spp","method","total","zone","year","week"
"390","FC-046",2024-07-16,"Pipiens","L",1,"SE",2024,29
"391","FC-047",2024-07-16,"Tarsalis","L",15,"SE",2024,29
"392","FC-047",2024-07-16,"Pipiens","L",2,"SE",2024,29
"393","FC-050",2024-07-16,"Tarsalis","L",4,"SE",2024,29
"394","FC-050",2024-07-16,"Pipiens","L",4,"SE",2024,29
"395","FC-053",2024-07-16,"Tarsalis","L",55,"SE",2024,29
"396","FC-059",2024-07-16,"Tarsalis","L",5,"SE",2024,29
"397","FC-059",2024-07-16,"Pipiens","L",3,"SE",2024,29
"398","FC-064",2024-07-16,"Pipiens","L",5,"SE",2024,29
"399","FC-064",2024-07-16,"Tarsalis","L",14,"SE",2024,29
"400","FC-074",2024-07-16,"Tarsalis","L",20,"SE",2024,29
"401","FC-075",2024-07-16,"Pipiens","L",15,"SE",2024,29
"402","FC-075",2024-07-16,"Tarsalis","L",42,"SE",2024,29
"403","FC-075GR",2024-07-16,"Tarsalis","G",1,"SE",2024,29
"404","FC-075GR",2024-07-16,"Pipiens","G",15,"SE",2024,29
"405","FC-088GR",2024-07-16,"Tarsalis","G",2,"SE",2024,29
"406","FC-088GR",2024-07-16,"Pipiens","G",144,"SE",2024,29
"407","FC-011",2024-07-17,"Pipiens","L",3,"NW",2024,29
"408","FC-011",2024-07-17,"Tarsalis","L",11,"NW",2024,29
"409","FC-041",2024-07-17,"Tarsalis","L",6,"NW",2024,29
"410","FC-041",2024-07-17,"Pipiens","L",9,"NW",2024,29
"411","FC-049",2024-07-17,"Pipiens","L",6,"SW",2024,29
"412","FC-052",2024-07-17,"Pipiens","L",2,"NW",2024,29
"413","FC-052",2024-07-17,"Tarsalis","L",6,"NW",2024,29
"414","FC-058",2024-07-17,"Tarsalis","L",2,"SW",2024,29
"415","FC-060",2024-07-17,"Pipiens","L",3,"NW",2024,29
"416","FC-060",2024-07-17,"Tarsalis","L",3,"NW",2024,29
"417","FC-061",2024-07-17,"Tarsalis","L",23,"NW",2024,29
"418","FC-061",2024-07-17,"Pipiens","L",19,"NW",2024,29
"419","FC-063",2024-07-17,"Pipiens","L",4,"NW",2024,29
"420","FC-063",2024-07-17,"Tarsalis","L",3,"NW",2024,29
"421","FC-063GR",2024-07-17,"Pipiens","G",18,"NW",2024,29
"422","FC-073",2024-07-17,"Pipiens","L",10,"NW",2024,29
"423","FC-090GR",2024-07-17,"Pipiens","G",69,"NW",2024,29
"424","FC-090GR",2024-07-17,"Tarsalis","G",1,"NW",2024,29
"425","FC-001",2024-07-18,"Tarsalis","L",2,"SW",2024,29
"426","FC-001",2024-07-18,"Pipiens","L",1,"SW",2024,29
"427","FC-029",2024-07-18,"Tarsalis","L",21,"SE",2024,29
"428","FC-029",2024-07-18,"Pipiens","L",4,"SE",2024,29
"429","FC-029GR",2024-07-18,"Pipiens","G",12,"SE",2024,29
"430","FC-037",2024-07-18,"Tarsalis","L",15,"SW",2024,29
"431","FC-037",2024-07-18,"Pipiens","L",2,"SW",2024,29
"432","FC-054",2024-07-18,"Tarsalis","L",1,"SE",2024,29
"433","FC-062",2024-07-18,"Tarsalis","L",2,"SW",2024,29
"434","FC-062",2024-07-18,"Pipiens","L",5,"SW",2024,29
"435","FC-068",2024-07-18,"Tarsalis","L",3,"SW",2024,29
"436","FC-071",2024-07-18,"Pipiens","L",1,"SW",2024,29
"437","FC-089GR",2024-07-18,"Pipiens","G",29,"SW",2024,29
"438","FC-093",2024-07-18,"Tarsalis","L",2,"SW",2024,29
"439","FC-093",2024-07-18,"Pipiens","L",3,"SW",2024,29
"440","LV-069",2024-07-15,"Tarsalis","L",14,"LV",2024,29
"441","LV-095",2024-07-15,"No Mosquitoes","L",0,"LV",2024,29
"442","LV-089",2024-07-16,"Tarsalis","L",32,"LV",2024,29
"443","LV-104",2024-07-16,"Tarsalis","L",28,"LV",2024,29
"444","LV-104",2024-07-16,"Pipiens","L",1,"LV",2024,29
"445","LV-110",2024-07-16,"Pipiens","L",1,"LV",2024,29
"446","LV-110",2024-07-16,"Tarsalis","L",11,"LV",2024,29
"447","LV-020",2024-07-17,"Tarsalis","L",42,"LV",2024,29
"448","LC-001",2024-07-24,"Tarsalis","L",63,"BE",2024,30
"449","LC-001",2024-07-24,"Pipiens","L",11,"BE",2024,30
"450","LC-049",2024-07-24,"Tarsalis","L",98,"BE",2024,30
"451","LC-053",2024-07-24,"Pipiens","L",2,"BE",2024,30
"452","LC-053",2024-07-24,"Tarsalis","L",16,"BE",2024,30
"453","LC-054",2024-07-24,"Tarsalis","L",57,"BE",2024,30
"454","WC-055",2024-07-24,"Tarsalis","L",1,"BE",2024,30
"455","FC-006",2024-07-22,"Pipiens","L",1,"NE",2024,30
"456","FC-006",2024-07-22,"Tarsalis","L",2,"NE",2024,30
"457","FC-014",2024-07-22,"Tarsalis","L",4,"NE",2024,30
"458","FC-019",2024-07-22,"Tarsalis","L",6,"NE",2024,30
"459","FC-019",2024-07-22,"Pipiens","L",5,"NE",2024,30
"460","FC-034",2024-07-22,"Tarsalis","L",3,"NE",2024,30
"461","FC-036",2024-07-22,"Tarsalis","L",8,"NW",2024,30
"462","FC-036",2024-07-22,"Pipiens","L",23,"NW",2024,30
"463","FC-038",2024-07-22,"Pipiens","L",3,"NE",2024,30
"464","FC-038",2024-07-22,"Tarsalis","L",12,"NE",2024,30
"465","FC-040",2024-07-22,"Tarsalis","L",14,"NE",2024,30
"466","FC-040",2024-07-22,"Pipiens","L",8,"NE",2024,30
"467","FC-040GR",2024-07-22,"Pipiens","G",48,"NE",2024,30
"468","FC-040GR",2024-07-22,"Tarsalis","G",1,"NE",2024,30
"469","FC-066",2024-07-22,"Tarsalis","L",14,"NE",2024,30
"470","FC-066",2024-07-22,"Pipiens","L",7,"NE",2024,30
"471","FC-066GR",2024-07-22,"Tarsalis","G",1,"NE",2024,30
"472","FC-066GR",2024-07-22,"Pipiens","G",8,"NE",2024,30
"473","FC-067",2024-07-22,"Pipiens","L",2,"NE",2024,30
"474","FC-067",2024-07-22,"Tarsalis","L",3,"NE",2024,30
"475","FC-069",2024-07-22,"Tarsalis","L",4,"NE",2024,30
"476","FC-072",2024-07-22,"Tarsalis","L",10,"NE",2024,30
"477","FC-072",2024-07-22,"Pipiens","L",23,"NE",2024,30
"478","FC-091GR",2024-07-22,"Pipiens","G",9,"NE",2024,30
"479","FC-092GR",2024-07-22,"Pipiens","G",20,"NE",2024,30
"480","FC-004",2024-07-23,"Tarsalis","L",44,"SE",2024,30
"481","FC-004",2024-07-23,"Pipiens","L",33,"SE",2024,30
"482","FC-023",2024-07-23,"Tarsalis","L",7,"SE",2024,30
"483","FC-023",2024-07-23,"Pipiens","L",15,"SE",2024,30
"484","FC-027",2024-07-23,"Pipiens","L",26,"SE",2024,30
"485","FC-027",2024-07-23,"Tarsalis","L",5,"SE",2024,30
"486","FC-031",2024-07-23,"Pipiens","L",8,"SE",2024,30
"487","FC-031",2024-07-23,"Tarsalis","L",45,"SE",2024,30
"488","FC-039",2024-07-23,"Tarsalis","L",8,"SE",2024,30
"489","FC-046",2024-07-23,"Tarsalis","L",17,"SE",2024,30
"490","FC-046",2024-07-23,"Pipiens","L",7,"SE",2024,30
"491","FC-047",2024-07-23,"Tarsalis","L",41,"SE",2024,30
"492","FC-047",2024-07-23,"Pipiens","L",13,"SE",2024,30
"493","FC-050",2024-07-23,"Tarsalis","L",8,"SE",2024,30
"494","FC-050",2024-07-23,"Pipiens","L",10,"SE",2024,30
"495","FC-053",2024-07-23,"Tarsalis","L",12,"SE",2024,30
"496","FC-059",2024-07-23,"Pipiens","L",2,"SE",2024,30
"497","FC-059",2024-07-23,"Tarsalis","L",2,"SE",2024,30
"498","FC-064",2024-07-23,"Pipiens","L",7,"SE",2024,30
"499","FC-064",2024-07-23,"Tarsalis","L",11,"SE",2024,30
"500","FC-074",2024-07-23,"Tarsalis","L",17,"SE",2024,30
"501","FC-074",2024-07-23,"Pipiens","L",1,"SE",2024,30
"502","FC-075",2024-07-23,"Tarsalis","L",5,"SE",2024,30
"503","FC-075",2024-07-23,"Pipiens","L",5,"SE",2024,30
"504","FC-075GR",2024-07-23,"Pipiens","G",9,"SE",2024,30
"505","FC-088GR",2024-07-23,"Pipiens","G",105,"SE",2024,30
"506","FC-011",2024-07-24,"Tarsalis","L",1,"NW",2024,30
"507","FC-011",2024-07-24,"Pipiens","L",2,"NW",2024,30
"508","FC-015",2024-07-24,"Tarsalis","L",3,"NW",2024,30
"509","FC-015",2024-07-24,"Pipiens","L",2,"NW",2024,30
"510","FC-041",2024-07-24,"Pipiens","L",15,"NW",2024,30
"511","FC-041",2024-07-24,"Tarsalis","L",12,"NW",2024,30
"512","FC-049",2024-07-24,"Tarsalis","L",7,"SW",2024,30
"513","FC-049",2024-07-24,"Pipiens","L",25,"SW",2024,30
"514","FC-052",2024-07-24,"Pipiens","L",2,"NW",2024,30
"515","FC-052",2024-07-24,"Tarsalis","L",2,"NW",2024,30
"516","FC-058",2024-07-24,"Tarsalis","L",6,"SW",2024,30
"517","FC-058",2024-07-24,"Pipiens","L",8,"SW",2024,30
"518","FC-060",2024-07-24,"Tarsalis","L",8,"NW",2024,30
"519","FC-060",2024-07-24,"Pipiens","L",4,"NW",2024,30
"520","FC-061",2024-07-24,"Pipiens","L",82,"NW",2024,30
"521","FC-061",2024-07-24,"Tarsalis","L",18,"NW",2024,30
"522","FC-063",2024-07-24,"Pipiens","L",2,"NW",2024,30
"523","FC-063GR",2024-07-24,"Pipiens","G",28,"NW",2024,30
"524","FC-073",2024-07-24,"Tarsalis","L",8,"NW",2024,30
"525","FC-073",2024-07-24,"Pipiens","L",25,"NW",2024,30
"526","FC-090GR",2024-07-24,"Pipiens","G",89,"NW",2024,30
"527","FC-001",2024-07-25,"Tarsalis","L",4,"SW",2024,30
"528","FC-029",2024-07-25,"Pipiens","L",2,"SE",2024,30
"529","FC-029",2024-07-25,"Tarsalis","L",10,"SE",2024,30
"530","FC-029GR",2024-07-25,"Pipiens","G",14,"SE",2024,30
"531","FC-037",2024-07-25,"Tarsalis","L",2,"SW",2024,30
"532","FC-037",2024-07-25,"Pipiens","L",1,"SW",2024,30
"533","FC-054",2024-07-25,"Tarsalis","L",3,"SE",2024,30
"534","FC-057",2024-07-25,"Tarsalis","L",4,"SW",2024,30
"535","FC-062",2024-07-25,"Pipiens","L",7,"SW",2024,30
"536","FC-062",2024-07-25,"Tarsalis","L",6,"SW",2024,30
"537","FC-068",2024-07-25,"No Mosquitoes","L",0,"SW",2024,30
"538","FC-071",2024-07-25,"Pipiens","L",2,"SW",2024,30
"539","FC-089GR",2024-07-25,"Pipiens","G",38,"SW",2024,30
"540","FC-093",2024-07-25,"Tarsalis","L",2,"SW",2024,30
"541","FC-093",2024-07-25,"Pipiens","L",5,"SW",2024,30
"542","LV-095",2024-07-22,"Pipiens","L",1,"LV",2024,30
"543","LV-095",2024-07-22,"Tarsalis","L",51,"LV",2024,30
"544","LV-089",2024-07-23,"Pipiens","L",5,"LV",2024,30
"545","LV-089",2024-07-23,"Tarsalis","L",26,"LV",2024,30
"546","LV-104",2024-07-23,"Pipiens","L",10,"LV",2024,30
"547","LV-104",2024-07-23,"Tarsalis","L",76,"LV",2024,30
"548","LV-110",2024-07-23,"Pipiens","L",2,"LV",2024,30
"549","LV-110",2024-07-23,"Tarsalis","L",16,"LV",2024,30
"550","LV-020",2024-07-24,"Pipiens","L",4,"LV",2024,30
"551","LV-020",2024-07-24,"Tarsalis","L",145,"LV",2024,30
"552","LC-001",2024-07-31,"Tarsalis","L",147,"BE",2024,31
"553","LC-001",2024-07-31,"Pipiens","L",8,"BE",2024,31
"554","LC-049",2024-07-31,"Tarsalis","L",67,"BE",2024,31
"555","LC-053",2024-07-31,"Tarsalis","L",42,"BE",2024,31
"556","LC-054",2024-07-31,"Pipiens","L",3,"BE",2024,31
"557","LC-054",2024-07-31,"Tarsalis","L",56,"BE",2024,31
"558","WC-055",2024-07-31,"Tarsalis","L",11,"BE",2024,31
"559","FC-006",2024-07-29,"Tarsalis","L",1,"NE",2024,31
"560","FC-014",2024-07-29,"Pipiens","L",13,"NE",2024,31
"561","FC-014",2024-07-29,"Tarsalis","L",42,"NE",2024,31
"562","FC-019",2024-07-29,"Tarsalis","L",26,"NE",2024,31
"563","FC-019",2024-07-29,"Pipiens","L",12,"NE",2024,31
"564","FC-034",2024-07-29,"Tarsalis","L",30,"NE",2024,31
"565","FC-036",2024-07-29,"Tarsalis","L",43,"NW",2024,31
"566","FC-036",2024-07-29,"Pipiens","L",29,"NW",2024,31
"567","FC-038",2024-07-29,"Tarsalis","L",22,"NE",2024,31
"568","FC-038",2024-07-29,"Pipiens","L",5,"NE",2024,31
"569","FC-040",2024-07-29,"Pipiens","L",2,"NE",2024,31
"570","FC-040",2024-07-29,"Tarsalis","L",10,"NE",2024,31
"571","FC-040GR",2024-07-29,"Tarsalis","G",1,"NE",2024,31
"572","FC-040GR",2024-07-29,"Pipiens","G",54,"NE",2024,31
"573","FC-066",2024-07-29,"Tarsalis","L",56,"NE",2024,31
"574","FC-066",2024-07-29,"Pipiens","L",16,"NE",2024,31
"575","FC-066GR",2024-07-29,"Pipiens","G",27,"NE",2024,31
"576","FC-067",2024-07-29,"Pipiens","L",2,"NE",2024,31
"577","FC-067",2024-07-29,"Tarsalis","L",5,"NE",2024,31
"578","FC-069",2024-07-29,"Tarsalis","L",3,"NE",2024,31
"579","FC-069",2024-07-29,"Pipiens","L",1,"NE",2024,31
"580","FC-072",2024-07-29,"Pipiens","L",10,"NE",2024,31
"581","FC-072",2024-07-29,"Tarsalis","L",38,"NE",2024,31
"582","FC-091GR",2024-07-29,"Pipiens","G",10,"NE",2024,31
"583","FC-092GR",2024-07-29,"Pipiens","G",21,"NE",2024,31
"584","FC-004",2024-07-30,"Tarsalis","L",43,"SE",2024,31
"585","FC-004",2024-07-30,"Pipiens","L",13,"SE",2024,31
"586","FC-023",2024-07-30,"Tarsalis","L",16,"SE",2024,31
"587","FC-023",2024-07-30,"Pipiens","L",5,"SE",2024,31
"588","FC-027",2024-07-30,"Tarsalis","L",3,"SE",2024,31
"589","FC-027",2024-07-30,"Pipiens","L",6,"SE",2024,31
"590","FC-031",2024-07-30,"Tarsalis","L",190,"SE",2024,31
"591","FC-031",2024-07-30,"Pipiens","L",7,"SE",2024,31
"592","FC-039",2024-07-30,"Tarsalis","L",21,"SE",2024,31
"593","FC-046",2024-07-30,"Pipiens","L",6,"SE",2024,31
"594","FC-046",2024-07-30,"Tarsalis","L",20,"SE",2024,31
"595","FC-047",2024-07-30,"Tarsalis","L",52,"SE",2024,31
"596","FC-047",2024-07-30,"Pipiens","L",4,"SE",2024,31
"597","FC-050",2024-07-30,"Pipiens","L",19,"SE",2024,31
"598","FC-050",2024-07-30,"Tarsalis","L",10,"SE",2024,31
"599","FC-053",2024-07-30,"Pipiens","L",1,"SE",2024,31
"600","FC-053",2024-07-30,"Tarsalis","L",37,"SE",2024,31
"601","FC-059",2024-07-30,"Pipiens","L",1,"SE",2024,31
"602","FC-059",2024-07-30,"Tarsalis","L",9,"SE",2024,31
"603","FC-064",2024-07-30,"Pipiens","L",5,"SE",2024,31
"604","FC-064",2024-07-30,"Tarsalis","L",34,"SE",2024,31
"605","FC-074",2024-07-30,"Tarsalis","L",91,"SE",2024,31
"606","FC-074",2024-07-30,"Pipiens","L",6,"SE",2024,31
"607","FC-075",2024-07-30,"Pipiens","L",12,"SE",2024,31
"608","FC-075",2024-07-30,"Tarsalis","L",15,"SE",2024,31
"609","FC-075GR",2024-07-30,"Pipiens","G",6,"SE",2024,31
"610","FC-075GR",2024-07-30,"Tarsalis","G",1,"SE",2024,31
"611","FC-088GR",2024-07-30,"Pipiens","G",47,"SE",2024,31
"612","FC-011",2024-07-31,"Tarsalis","L",10,"NW",2024,31
"613","FC-011",2024-07-31,"Pipiens","L",3,"NW",2024,31
"614","FC-015",2024-07-31,"Pipiens","L",2,"NW",2024,31
"615","FC-015",2024-07-31,"Tarsalis","L",8,"NW",2024,31
"616","FC-049",2024-07-31,"Pipiens","L",7,"SW",2024,31
"617","FC-049",2024-07-31,"Tarsalis","L",11,"SW",2024,31
"618","FC-052",2024-07-31,"Tarsalis","L",5,"NW",2024,31
"619","FC-052",2024-07-31,"Pipiens","L",1,"NW",2024,31
"620","FC-058",2024-07-31,"Tarsalis","L",6,"SW",2024,31
"621","FC-060",2024-07-31,"Tarsalis","L",5,"NW",2024,31
"622","FC-061",2024-07-31,"Tarsalis","L",37,"NW",2024,31
"623","FC-061",2024-07-31,"Pipiens","L",6,"NW",2024,31
"624","FC-063",2024-07-31,"Tarsalis","L",1,"NW",2024,31
"625","FC-063",2024-07-31,"Pipiens","L",1,"NW",2024,31
"626","FC-063GR",2024-07-31,"Tarsalis","G",1,"NW",2024,31
"627","FC-063GR",2024-07-31,"Pipiens","G",42,"NW",2024,31
"628","FC-073",2024-07-31,"Pipiens","L",6,"NW",2024,31
"629","FC-073",2024-07-31,"Tarsalis","L",8,"NW",2024,31
"630","FC-090GR",2024-07-31,"Pipiens","G",148,"NW",2024,31
"631","FC-001",2024-08-01,"Pipiens","L",2,"SW",2024,31
"632","FC-001",2024-08-01,"Tarsalis","L",9,"SW",2024,31
"633","FC-029",2024-08-01,"Tarsalis","L",10,"SE",2024,31
"634","FC-029",2024-08-01,"Pipiens","L",2,"SE",2024,31
"635","FC-029GR",2024-08-01,"Pipiens","G",50,"SE",2024,31
"636","FC-037",2024-08-01,"Tarsalis","L",32,"SW",2024,31
"637","FC-037",2024-08-01,"Pipiens","L",3,"SW",2024,31
"638","FC-054",2024-08-01,"Pipiens","L",1,"SE",2024,31
"639","FC-054",2024-08-01,"Tarsalis","L",9,"SE",2024,31
"640","FC-057",2024-08-01,"Tarsalis","L",1,"SW",2024,31
"641","FC-062",2024-08-01,"Tarsalis","L",3,"SW",2024,31
"642","FC-062",2024-08-01,"Pipiens","L",10,"SW",2024,31
"643","FC-068",2024-08-01,"Pipiens","L",1,"SW",2024,31
"644","FC-068",2024-08-01,"Tarsalis","L",5,"SW",2024,31
"645","FC-071",2024-08-01,"Tarsalis","L",2,"SW",2024,31
"646","FC-071",2024-08-01,"Pipiens","L",3,"SW",2024,31
"647","FC-089GR",2024-08-01,"Pipiens","G",44,"SW",2024,31
"648","FC-093",2024-08-01,"Tarsalis","L",10,"SW",2024,31
"649","FC-093",2024-08-01,"Pipiens","L",5,"SW",2024,31
"650","LV-069",2024-07-29,"Tarsalis","L",5,"LV",2024,31
"651","LV-095",2024-07-29,"Tarsalis","L",54,"LV",2024,31
"652","LV-095",2024-07-29,"Pipiens","L",2,"LV",2024,31
"653","LV-089",2024-07-30,"Tarsalis","L",6,"LV",2024,31
"654","LV-104",2024-07-30,"Tarsalis","L",45,"LV",2024,31
"655","LV-104",2024-07-30,"Pipiens","L",7,"LV",2024,31
"656","LV-110",2024-07-30,"Pipiens","L",4,"LV",2024,31
"657","LV-110",2024-07-30,"Tarsalis","L",44,"LV",2024,31
"658","LV-020",2024-07-31,"Pipiens","L",1,"LV",2024,31
"659","LV-020",2024-07-31,"Tarsalis","L",109,"LV",2024,31
"660","LC-001",2024-08-07,"Pipiens","L",20,"BE",2024,32
"661","LC-001",2024-08-07,"Tarsalis","L",55,"BE",2024,32
"662","LC-049",2024-08-07,"Tarsalis","L",61,"BE",2024,32
"663","LC-053",2024-08-07,"Tarsalis","L",46,"BE",2024,32
"664","LC-054",2024-08-07,"Tarsalis","L",39,"BE",2024,32
"665","LC-054",2024-08-07,"Pipiens","L",7,"BE",2024,32
"666","WC-055",2024-08-07,"Tarsalis","L",4,"BE",2024,32
"667","FC-006",2024-08-05,"Pipiens","L",1,"NE",2024,32
"668","FC-006",2024-08-05,"Tarsalis","L",3,"NE",2024,32
"669","FC-014",2024-08-05,"Tarsalis","L",38,"NE",2024,32
"670","FC-014",2024-08-05,"Pipiens","L",7,"NE",2024,32
"671","FC-019",2024-08-05,"Pipiens","L",8,"NE",2024,32
"672","FC-019",2024-08-05,"Tarsalis","L",30,"NE",2024,32
"673","FC-034",2024-08-05,"Tarsalis","L",12,"NE",2024,32
"674","FC-036",2024-08-05,"Pipiens","L",61,"NW",2024,32
"675","FC-036",2024-08-05,"Tarsalis","L",58,"NW",2024,32
"676","FC-038",2024-08-05,"Pipiens","L",3,"NE",2024,32
"677","FC-038",2024-08-05,"Tarsalis","L",65,"NE",2024,32
"678","FC-040",2024-08-05,"Pipiens","L",20,"NE",2024,32
"679","FC-040",2024-08-05,"Tarsalis","L",27,"NE",2024,32
"680","FC-040GR",2024-08-05,"Pipiens","G",21,"NE",2024,32
"681","FC-040GR",2024-08-05,"Tarsalis","G",2,"NE",2024,32
"682","FC-066",2024-08-05,"Tarsalis","L",69,"NE",2024,32
"683","FC-066",2024-08-05,"Pipiens","L",35,"NE",2024,32
"684","FC-066GR",2024-08-05,"Pipiens","G",7,"NE",2024,32
"685","FC-067",2024-08-05,"Tarsalis","L",14,"NE",2024,32
"686","FC-069",2024-08-05,"Tarsalis","L",15,"NE",2024,32
"687","FC-072",2024-08-05,"Pipiens","L",8,"NE",2024,32
"688","FC-072",2024-08-05,"Tarsalis","L",6,"NE",2024,32
"689","FC-091GR",2024-08-05,"Pipiens","G",14,"NE",2024,32
"690","FC-092GR",2024-08-05,"Pipiens","G",18,"NE",2024,32
"691","FC-004",2024-08-06,"Tarsalis","L",6,"SE",2024,32
"692","FC-004",2024-08-06,"Pipiens","L",11,"SE",2024,32
"693","FC-023",2024-08-06,"Tarsalis","L",4,"SE",2024,32
"694","FC-023",2024-08-06,"Pipiens","L",9,"SE",2024,32
"695","FC-027",2024-08-06,"Tarsalis","L",2,"SE",2024,32
"696","FC-027",2024-08-06,"Pipiens","L",6,"SE",2024,32
"697","FC-031",2024-08-06,"Tarsalis","L",8,"SE",2024,32
"698","FC-031",2024-08-06,"Pipiens","L",3,"SE",2024,32
"699","FC-039",2024-08-06,"Tarsalis","L",18,"SE",2024,32
"700","FC-046",2024-08-06,"Pipiens","L",8,"SE",2024,32
"701","FC-046",2024-08-06,"Tarsalis","L",4,"SE",2024,32
"702","FC-047",2024-08-06,"Pipiens","L",9,"SE",2024,32
"703","FC-047",2024-08-06,"Tarsalis","L",46,"SE",2024,32
"704","FC-050",2024-08-06,"Tarsalis","L",7,"SE",2024,32
"705","FC-050",2024-08-06,"Pipiens","L",11,"SE",2024,32
"706","FC-053",2024-08-06,"Pipiens","L",2,"SE",2024,32
"707","FC-053",2024-08-06,"Tarsalis","L",35,"SE",2024,32
"708","FC-059",2024-08-06,"Tarsalis","L",3,"SE",2024,32
"709","FC-064",2024-08-06,"Tarsalis","L",2,"SE",2024,32
"710","FC-074",2024-08-06,"Tarsalis","L",19,"SE",2024,32
"711","FC-075",2024-08-06,"Tarsalis","L",50,"SE",2024,32
"712","FC-075",2024-08-06,"Pipiens","L",46,"SE",2024,32
"713","FC-075GR",2024-08-06,"Tarsalis","G",1,"SE",2024,32
"714","FC-075GR",2024-08-06,"Pipiens","G",18,"SE",2024,32
"715","FC-088GR",2024-08-06,"Pipiens","G",73,"SE",2024,32
"716","FC-088GR",2024-08-06,"Tarsalis","G",3,"SE",2024,32
"717","FC-011",2024-08-07,"Tarsalis","L",7,"NW",2024,32
"718","FC-011",2024-08-07,"Pipiens","L",11,"NW",2024,32
"719","FC-015",2024-08-07,"Tarsalis","L",4,"NW",2024,32
"720","FC-041",2024-08-07,"Tarsalis","L",2,"NW",2024,32
"721","FC-041",2024-08-07,"Pipiens","L",4,"NW",2024,32
"722","FC-049",2024-08-07,"Trap Malfunction","L",0,"SW",2024,32
"723","FC-052",2024-08-07,"Tarsalis","L",4,"NW",2024,32
"724","FC-058",2024-08-07,"Pipiens","L",1,"SW",2024,32
"725","FC-060",2024-08-07,"Pipiens","L",12,"NW",2024,32
"726","FC-060",2024-08-07,"Tarsalis","L",2,"NW",2024,32
"727","FC-061",2024-08-07,"Pipiens","L",16,"NW",2024,32
"728","FC-061",2024-08-07,"Tarsalis","L",34,"NW",2024,32
"729","FC-063",2024-08-07,"Tarsalis","L",5,"NW",2024,32
"730","FC-063",2024-08-07,"Pipiens","L",2,"NW",2024,32
"731","FC-063GR",2024-08-07,"Pipiens","G",14,"NW",2024,32
"732","FC-073",2024-08-07,"Pipiens","L",20,"NW",2024,32
"733","FC-073",2024-08-07,"Tarsalis","L",10,"NW",2024,32
"734","FC-090GR",2024-08-07,"Pipiens","G",37,"NW",2024,32
"735","FC-001",2024-08-08,"Pipiens","L",2,"SW",2024,32
"736","FC-001",2024-08-08,"Tarsalis","L",7,"SW",2024,32
"737","FC-029",2024-08-08,"Tarsalis","L",11,"SE",2024,32
"738","FC-029",2024-08-08,"Pipiens","L",18,"SE",2024,32
"739","FC-029GR",2024-08-08,"Pipiens","G",21,"SE",2024,32
"740","FC-037",2024-08-08,"Pipiens","L",9,"SW",2024,32
"741","FC-037",2024-08-08,"Tarsalis","L",14,"SW",2024,32
"742","FC-054",2024-08-08,"Tarsalis","L",8,"SE",2024,32
"743","FC-057",2024-08-08,"Tarsalis","L",5,"SW",2024,32
"744","FC-057",2024-08-08,"Pipiens","L",2,"SW",2024,32
"745","FC-062",2024-08-08,"Pipiens","L",4,"SW",2024,32
"746","FC-062",2024-08-08,"Tarsalis","L",9,"SW",2024,32
"747","FC-068",2024-08-08,"Tarsalis","L",6,"SW",2024,32
"748","FC-071",2024-08-08,"Trap Malfunction","L",0,"SW",2024,32
"749","FC-089GR",2024-08-08,"Pipiens","G",16,"SW",2024,32
"750","FC-093",2024-08-08,"Pipiens","L",10,"SW",2024,32
"751","FC-093",2024-08-08,"Tarsalis","L",12,"SW",2024,32
"752","LV-069",2024-08-05,"Tarsalis","L",4,"LV",2024,32
"753","LV-095",2024-08-05,"Tarsalis","L",19,"LV",2024,32
"754","LV-089",2024-08-06,"Pipiens","L",4,"LV",2024,32
"755","LV-089",2024-08-06,"Tarsalis","L",38,"LV",2024,32
"756","LV-104",2024-08-06,"Pipiens","L",5,"LV",2024,32
"757","LV-104",2024-08-06,"Tarsalis","L",2,"LV",2024,32
"758","LV-110",2024-08-06,"Pipiens","L",4,"LV",2024,32
"759","LV-110",2024-08-06,"Tarsalis","L",19,"LV",2024,32
"760","LV-020",2024-08-07,"Pipiens","L",3,"LV",2024,32
"761","LV-020",2024-08-07,"Tarsalis","L",221,"LV",2024,32
"762","LC-001",2024-08-14,"Tarsalis","L",42,"BE",2024,33
"763","LC-001",2024-08-14,"Pipiens","L",19,"BE",2024,33
"764","LC-049",2024-08-14,"Tarsalis","L",29,"BE",2024,33
"765","LC-049",2024-08-14,"Pipiens","L",5,"BE",2024,33
"766","LC-053",2024-08-14,"Pipiens","L",2,"BE",2024,33
"767","LC-053",2024-08-14,"Tarsalis","L",56,"BE",2024,33
"768","LC-054",2024-08-14,"Tarsalis","L",46,"BE",2024,33
"769","LC-054",2024-08-14,"Pipiens","L",12,"BE",2024,33
"770","WC-055",2024-08-14,"Tarsalis","L",8,"BE",2024,33
"771","FC-006",2024-08-12,"No Mosquitoes","L",0,"NE",2024,33
"772","FC-014",2024-08-12,"Tarsalis","L",41,"NE",2024,33
"773","FC-014",2024-08-12,"Pipiens","L",4,"NE",2024,33
"774","FC-019",2024-08-12,"Pipiens","L",12,"NE",2024,33
"775","FC-019",2024-08-12,"Tarsalis","L",18,"NE",2024,33
"776","FC-034",2024-08-12,"Pipiens","L",1,"NE",2024,33
"777","FC-034",2024-08-12,"Tarsalis","L",9,"NE",2024,33
"778","FC-036",2024-08-12,"Pipiens","L",24,"NW",2024,33
"779","FC-036",2024-08-12,"Tarsalis","L",24,"NW",2024,33
