year,week,zone,spp,pools_L,pools_G,n_pools,pos_pools_L,pos_pools_G,n_pos_pools,mosq_L,mosq_G,mosq,trap_L,abund,pir,pir_lci,pir_uci,vi,vi_lci,vi_uci
2022,23,SW,All,6,1,7,0,0,0,21,9,30,18,2.33,0.0000,0.0000,0.1172,0,0,0.273
2022,23,FC,Pipiens,8,6,14,0,0,0,10,69,79,54,0.19,0.0000,0.0000,0.0315,0,0,0.006
2022,23,FC,Tarsalis,33,1,34,0,0,0,268,1,269,54,4.96,0.0000,0.0000,0.0126,0,0,0.0625
2022,23,FC,All,41,7,48,0,0,0,278,70,348,108,5.15,0.0000,0.0000,0.0133,0,0,0.0685
2022,23,LV,Pipiens,1,0,1,0,0,0,2,0,2,6,0.33,0.0000,0.0000,0.5455,0,0,0.18
2022,23,LV,Tarsalis,5,0,5,0,0,0,51,0,51,6,8.5,0.0000,0.0000,0.0450,0,0,0.3825
2022,23,LV,All,6,0,6,0,0,0,53,0,53,12,8.83,0.0000,0.0000,0.0637,0,0,0.5625
2022,23,BE,Tarsalis,2,0,2,0,0,0,42,0,42,5,8.4,0.0000,0.0000,0.0452,0,0,0.3797
2022,23,BE,All,2,0,2,0,0,0,42,0,42,5,8.4,0.0000,0.0000,0.0452,0,0,0.3797
2022,24,NW,Pipiens,4,2,6,0,0,0,13,9,22,9,1.44,0.0000,0.0000,0.1144,0,0,0.1647
2022,24,NW,Tarsalis,8,1,9,0,0,0,69,1,70,9,7.67,0.0000,0.0000,0.0358,0,0,0.2746
2022,24,NW,All,12,3,15,0,0,0,82,10,92,18,9.11,0.0000,0.0000,0.0482,0,0,0.4393
2022,24,NE,Pipiens,3,4,7,0,0,0,7,23,30,10,0.7,0.0000,0.0000,0.0832,0,0,0.0582
2022,24,NE,Tarsalis,10,2,12,0,0,0,127,2,129,10,12.7,0.0000,0.0000,0.0233,0,0,0.2959
2022,24,NE,All,13,6,19,0,0,0,134,25,159,20,13.4,0.0000,0.0000,0.0264,0,0,0.3541
2022,24,SE,Pipiens,2,3,5,0,0,0,4,38,42,15,0.27,0.0000,0.0000,0.0556,0,0,0.015
2022,24,SE,Tarsalis,12,1,13,0,0,0,81,1,82,15,5.4,0.0000,0.0000,0.0354,0,0,0.1912
2022,24,SE,All,14,4,18,0,0,0,85,39,124,30,5.67,0.0000,0.0000,0.0364,0,0,0.2062
2022,24,SW,Pipiens,4,1,5,0,0,0,5,2,7,9,0.56,0.0000,0.0000,0.3277,0,0,0.1835
2022,24,SW,Tarsalis,6,0,6,0,0,0,24,0,24,9,2.67,0.0000,0.0000,0.1025,0,0,0.2737
2022,24,SW,All,10,1,11,0,0,0,29,2,31,18,3.23,0.0000,0.0000,0.1415,0,0,0.4572
2022,24,FC,Pipiens,16,10,26,0,0,0,35,72,107,59,0.59,0.0000,0.0000,0.0302,0,0,0.0178
2022,24,FC,Tarsalis,51,4,55,0,0,0,549,4,553,59,9.31,0.0000,0.0000,0.0064,0,0,0.0596
2022,24,FC,All,67,14,81,0,0,0,584,76,660,118,9.9,0.0000,0.0000,0.0078,0,0,0.0774
2022,24,LV,Pipiens,2,0,2,0,0,0,3,0,3,6,0.5,0.0000,0.0000,0.4991,0,0,0.2496
2022,24,LV,Tarsalis,5,0,5,0,0,0,118,0,118,6,19.67,0.0000,0.0000,0.0218,0,0,0.4288
2022,24,LV,All,7,0,7,0,0,0,121,0,121,12,20.17,0.0000,0.0000,0.0336,0,0,0.6784
2022,24,BE,Pipiens,1,0,1,0,0,0,3,0,3,5,0.6,0.0000,0.0000,0.4089,0,0,0.2453
2022,24,BE,Tarsalis,5,0,5,0,0,0,57,0,57,5,11.4,0.0000,0.0000,0.0456,0,0,0.5198
2022,24,BE,All,6,0,6,0,0,0,60,0,60,10,12,0.0000,0.0000,0.0638,0,0,0.7651
2022,24,BC,Tarsalis,5,0,5,0,0,0,73,0,73,5,14.6,0.0000,0.0000,0.0336,0,0,0.4906
2022,24,BC,All,5,0,5,0,0,0,73,0,73,5,14.6,0.0000,0.0000,0.0336,0,0,0.4906
2022,25,NW,Pipiens,4,1,5,0,0,0,7,3,10,9,0.78,0.0000,0.0000,0.2314,0,0,0.1805
2022,25,NW,Tarsalis,4,0,4,0,0,0,18,0,18,9,2,0.0000,0.0000,0.1299,0,0,0.2598
2022,25,NW,All,8,1,9,0,0,0,25,3,28,18,2.78,0.0000,0.0000,0.1584,0,0,0.4403
2022,25,NE,Pipiens,5,2,7,0,0,0,39,12,51,10,3.9,0.0000,0.0000,0.0440,0,0,0.1716
2022,25,NE,Tarsalis,10,1,11,0,0,0,171,1,172,10,17.1,0.0000,0.0000,0.0168,0,0,0.2873
2022,25,NE,All,15,3,18,0,0,0,210,13,223,20,21,0.0000,0.0000,0.0219,0,0,0.4589
2022,25,SE,Pipiens,6,3,9,0,0,0,8,29,37,15,0.53,0.0000,0.0000,0.0676,0,0,0.0358
2022,25,SE,Tarsalis,14,0,14,0,0,0,138,0,138,15,9.2,0.0000,0.0000,0.0226,0,0,0.2079
2022,25,SE,All,20,3,23,0,0,0,146,29,175,30,9.73,0.0000,0.0000,0.0250,0,0,0.2437
2022,25,SW,Pipiens,1,1,2,0,0,0,2,3,5,9,0.22,0.0000,0.0000,0.3454,0,0,0.076
2022,25,SW,Tarsalis,6,0,6,0,0,0,20,0,20,9,2.22,0.0000,0.0000,0.1161,0,0,0.2577
2022,25,SW,All,7,1,8,0,0,0,22,3,25,18,2.44,0.0000,0.0000,0.1368,0,0,0.3337
2022,25,FC,Pipiens,17,7,24,0,0,0,57,47,104,59,0.97,0.0000,0.0000,0.0290,0,0,0.0281
2022,25,FC,Tarsalis,48,1,49,0,0,0,535,1,536,59,9.07,0.0000,0.0000,0.0066,0,0,0.0599
2022,25,FC,All,65,8,73,0,0,0,592,48,640,118,10.04,0.0000,0.0000,0.0088,0,0,0.088
2022,25,LV,Tarsalis,5,0,5,0,0,0,82,0,82,6,13.67,0.0000,0.0000,0.0275,0,0,0.3759
2022,25,LV,All,5,0,5,0,0,0,82,0,82,6,13.67,0.0000,0.0000,0.0275,0,0,0.3759
2022,25,BE,Pipiens,1,0,1,0,0,0,1,0,1,5,0.2,0.0000,0.0000,0.7935,0,0,0.1587
2022,25,BE,Tarsalis,4,0,4,0,0,0,33,0,33,5,6.6,0.0000,0.0000,0.0652,0,0,0.4303
2022,25,BE,All,5,0,5,0,0,0,34,0,34,10,6.8,0.0000,0.0000,0.0866,0,0,0.589
2022,25,BC,Tarsalis,5,0,5,0,0,0,73,0,73,5,14.6,0.0000,0.0000,0.0337,0,0,0.492
2022,25,BC,All,5,0,5,0,0,0,73,0,73,5,14.6,0.0000,0.0000,0.0337,0,0,0.492
2022,26,NW,Pipiens,5,2,7,0,0,0,31,41,72,9,3.44,0.0000,0.0000,0.0365,0,0,0.1256
2022,26,NW,Tarsalis,8,0,8,0,0,0,34,0,34,9,3.78,0.0000,0.0000,0.0852,0,0,0.3221
2022,26,NW,All,13,2,15,0,0,0,65,41,106,18,7.22,0.0000,0.0000,0.0620,0,0,0.4477
2022,26,NE,Pipiens,7,1,8,0,0,0,32,2,34,10,3.2,0.0000,0.0000,0.0677,0,0,0.2166
2022,26,NE,Tarsalis,10,0,10,0,0,0,85,0,85,10,8.5,0.0000,0.0000,0.0341,0,0,0.2898
2022,26,NE,All,17,1,18,0,0,0,117,2,119,20,11.7,0.0000,0.0000,0.0433,0,0,0.5064
2022,26,SE,Pipiens,8,3,11,0,0,0,50,45,95,15,3.33,0.0000,0.0000,0.0274,0,0,0.0912
2022,26,SE,Tarsalis,17,1,18,0,0,0,371,1,372,15,24.73,0.0000,0.0000,0.0089,0,0,0.2201
2022,26,SE,All,25,4,29,0,0,0,421,46,467,30,28.06,0.0000,0.0000,0.0111,0,0,0.3113
2022,26,SW,Pipiens,1,1,2,0,0,0,1,18,19,9,0.11,0.0000,0.0000,0.0845,0,0,0.0093
2022,26,SW,Tarsalis,6,0,6,0,0,0,12,0,12,9,1.33,0.0000,0.0000,0.1945,0,0,0.2587
2022,26,SW,All,7,1,8,0,0,0,13,18,31,18,1.44,0.0000,0.0000,0.1861,0,0,0.268
2022,26,FC,Pipiens,26,7,33,0,0,0,151,106,257,59,2.56,0.0000,0.0000,0.0130,0,0,0.0333
2022,26,FC,Tarsalis,64,1,65,0,0,0,1127,1,1128,59,19.1,0.0000,0.0000,0.0032,0,0,0.0611
2022,26,FC,All,90,8,98,0,0,0,1278,107,1385,118,21.66,0.0000,0.0000,0.0044,0,0,0.0944
2022,26,LV,Pipiens,4,0,4,0,0,0,26,0,26,6,4.33,0.0000,0.0000,0.0859,0,0,0.3719
2022,26,LV,Tarsalis,10,0,10,0,0,0,305,0,305,6,50.83,0.0000,0.0000,0.0100,0,0,0.5083
2022,26,LV,All,14,0,14,0,0,0,331,0,331,12,55.16,0.0000,0.0000,0.0160,0,0,0.8802
2022,26,BE,Pipiens,1,0,1,0,0,0,11,0,11,5,2.2,0.0000,0.0000,0.1336,0,0,0.2939
2022,26,BE,Tarsalis,8,0,8,0,0,0,238,0,238,5,47.6,0.0000,0.0000,0.0122,0,0,0.5807
2022,26,BE,All,9,0,9,0,0,0,249,0,249,10,49.8,0.0000,0.0000,0.0176,0,0,0.8746
2022,26,BC,Tarsalis,5,0,5,0,0,0,82,0,82,5,16.4,0.0000,0.0000,0.0299,0,0,0.4904
2022,26,BC,All,5,0,5,0,0,0,82,0,82,5,16.4,0.0000,0.0000,0.0299,0,0,0.4904
2022,27,NW,Pipiens,5,2,7,0,0,0,27,22,49,9,3,0.0000,0.0000,0.0582,0,0,0.1746
2022,27,NW,Tarsalis,9,0,9,0,0,0,72,0,72,9,8,0.0000,0.0000,0.0397,0,0,0.3176
2022,27,NW,All,14,2,16,0,0,0,99,22,121,18,11,0.0000,0.0000,0.0447,0,0,0.4922
2022,27,NE,Pipiens,9,4,13,0,0,0,195,52,247,10,19.5,0.0000,0.0000,0.0122,0,0,0.2379
2022,27,NE,Tarsalis,12,0,12,0,0,0,357,0,357,10,35.7,0.0000,0.0000,0.0091,0,0,0.3249
2022,27,NE,All,21,4,25,0,0,0,552,52,604,20,55.2,0.0000,0.0000,0.0102,0,0,0.5628
2022,27,SE,Pipiens,10,3,13,0,0,0,36,82,118,15,2.4,0.0000,0.0000,0.0230,0,0,0.0552
2022,27,SE,Tarsalis,37,1,38,0,0,0,1405,1,1406,15,93.67,0.0000,0.0000,0.0026,0,0,0.2435
2022,27,SE,All,47,4,51,0,0,0,1441,83,1524,30,96.07,0.0000,0.0000,0.0031,0,0,0.2987
2022,27,SW,Pipiens,4,1,5,0,0,0,6,11,17,9,0.67,0.0000,0.0000,0.1252,0,0,0.0839
2022,27,SW,Tarsalis,8,0,8,0,0,0,111,0,111,9,12.33,0.0000,0.0000,0.0259,0,0,0.3193
2022,27,SW,All,12,1,13,0,0,0,117,11,128,18,13,0.0000,0.0000,0.0310,0,0,0.4032
2022,27,FC,Pipiens,33,10,43,0,0,0,275,167,442,59,4.66,0.0000,0.0000,0.0077,0,0,0.0359
2022,27,FC,Tarsalis,90,1,91,0,0,0,2761,1,2762,59,46.8,0.0000,0.0000,0.0014,0,0,0.0655
2022,27,FC,All,123,11,134,0,0,0,3036,168,3204,118,51.46,0.0000,0.0000,0.0020,0,0,0.1014
2022,27,LV,Pipiens,3,0,3,0,0,0,7,0,7,6,1.17,0.0000,0.0000,0.2800,0,0,0.3276
2022,27,LV,Tarsalis,12,0,12,0,0,0,451,0,451,6,75.17,0.0000,0.0000,0.0072,0,0,0.5412
2022,27,LV,All,15,0,15,0,0,0,458,0,458,12,76.34,0.0000,0.0000,0.0114,0,0,0.8688
2022,27,BE,Pipiens,2,0,2,0,0,0,4,0,4,5,0.8,0.0000,0.0000,0.3918,0,0,0.3134
2022,27,BE,Tarsalis,6,0,6,0,0,0,176,0,176,5,35.2,0.0000,0.0000,0.0156,0,0,0.5491
2022,27,BE,All,8,0,8,0,0,0,180,0,180,10,36,0.0000,0.0000,0.0240,0,0,0.8625
2022,27,BC,Tarsalis,6,0,6,0,0,0,189,0,189,5,37.8,0.0000,0.0000,0.0147,0,0,0.5557
2022,27,BC,All,6,0,6,0,0,0,189,0,189,5,37.8,0.0000,0.0000,0.0147,0,0,0.5557
2022,28,NW,Pipiens,5,2,7,0,0,0,21,33,54,9,2.33,0.0000,0.0000,0.0504,0,0,0.1174
2022,28,NW,Tarsalis,15,1,16,0,0,0,445,2,447,9,49.44,0.0000,0.0000,0.0073,0,0,0.3609
2022,28,NW,All,20,3,23,0,0,0,466,35,501,18,51.77,0.0000,0.0000,0.0092,0,0,0.4783
2022,28,NE,Pipiens,12,5,17,0,0,0,297,107,404,10,29.7,0.0000,0.0000,0.0080,0,0,0.2376
2022,28,NE,Tarsalis,31,1,32,0,0,0,1398,2,1400,10,139.8,0.0000,0.0000,0.0026,0,0,0.3635
2022,28,NE,All,43,6,49,0,0,0,1695,109,1804,20,169.5,0.0000,0.0000,0.0035,0,0,0.6011
2022,28,SE,Pipiens,11,4,15,0,0,0,59,77,136,15,3.93,0.0000,0.0000,0.0214,0,0,0.0841
2022,28,SE,Tarsalis,38,1,39,3,0,3,1533,2,1535,15,102.2,0.0020,0.0005,0.0055,0.2044,0.0511,0.5621
2022,28,SE,All,49,5,54,3,0,3,1592,79,1671,30,106.13,0.0019,0.0005,0.0061,0.2044,0.0511,0.6462
2022,28,SW,Pipiens,7,1,8,1,0,1,9,34,43,9,1,0.0181,0.0015,0.0779,0.0181,0.0015,0.0779
2022,28,SW,Tarsalis,15,0,15,0,0,0,447,0,447,9,49.67,0.0000,0.0000,0.0073,0,0,0.3626
2022,28,SW,All,22,1,23,1,0,1,456,34,490,18,50.67,0.0004,0.0000,0.0087,0.0181,0.0015,0.4405
2022,28,FC,Pipiens,41,12,53,1,0,1,411,251,662,59,6.97,0.0015,0.0001,0.0071,0.0105,7.00E-04,0.0495
2022,28,FC,Tarsalis,128,3,131,4,0,4,4948,6,4954,59,83.86,0.0008,0.0003,0.0020,0.0671,0.0252,0.1677
2022,28,FC,All,169,15,184,5,0,5,5359,257,5616,118,90.83,0.0009,0.0003,0.0024,0.0776,0.0259,0.2172
2022,28,LV,Pipiens,4,0,4,0,0,0,20,0,20,6,3.33,0.0000,0.0000,0.1160,0,0,0.3863
2022,28,LV,Tarsalis,19,0,19,0,0,0,809,0,809,6,134.83,0.0000,0.0000,0.0043,0,0,0.5798
2022,28,LV,All,23,0,23,0,0,0,829,0,829,12,138.16,0.0000,0.0000,0.0070,0,0,0.9661
2022,28,BE,Pipiens,2,0,2,0,0,0,5,0,5,5,1,0.0000,0.0000,0.3193,0,0,0.3193
2022,28,BE,Tarsalis,5,0,5,0,0,0,141,0,141,5,28.2,0.0000,0.0000,0.0182,0,0,0.5132
2022,28,BE,All,7,0,7,0,0,0,146,0,146,10,29.2,0.0000,0.0000,0.0285,0,0,0.8325
2022,28,BC,Tarsalis,5,0,5,1,0,1,175,0,175,5,35,0.0060,0.0003,0.0318,0.21,0.0105,1.113
2022,28,BC,All,5,0,5,1,0,1,175,0,175,5,35,0.0060,0.0003,0.0318,0.21,0.0105,1.113
2022,29,NW,Pipiens,6,5,11,0,0,0,50,183,233,9,5.56,0.0000,0.0000,0.0129,0,0,0.0717
2022,29,NW,Tarsalis,14,0,14,1,0,1,427,0,427,9,47.44,0.0023,0.0001,0.0112,0.1091,0.0047,0.5313
2022,29,NW,All,20,5,25,1,0,1,477,183,660,18,53,0.0021,0.0001,0.0114,0.1091,0.0047,0.603
2022,29,NE,Pipiens,14,5,19,0,0,0,389,141,530,10,38.9,0.0000,0.0000,0.0063,0,0,0.2451
2022,29,NE,Tarsalis,32,0,32,0,0,0,1364,0,1364,10,136.4,0.0000,0.0000,0.0026,0,0,0.3546
2022,29,NE,All,46,5,51,0,0,0,1753,141,1894,20,175.3,0.0000,0.0000,0.0034,0,0,0.5997
2022,29,SE,Pipiens,12,6,18,0,0,0,69,262,331,15,4.6,0.0000,0.0000,0.0096,0,0,0.0442
2022,29,SE,Tarsalis,39,2,41,4,0,4,1578,7,1585,15,105.2,0.0026,0.0009,0.0063,0.2735,0.0947,0.6628
2022,29,SE,All,51,8,59,4,0,4,1647,269,1916,30,109.8,0.0025,0.0009,0.0064,0.2735,0.0947,0.707
2022,29,SW,Pipiens,6,2,8,0,0,0,35,66,101,9,3.89,0.0000,0.0000,0.0253,0,0,0.0984
2022,29,SW,Tarsalis,15,0,15,0,0,0,431,0,431,9,47.89,0.0000,0.0000,0.0075,0,0,0.3592
2022,29,SW,All,21,2,23,0,0,0,466,66,532,18,51.78,0.0000,0.0000,0.0088,0,0,0.4576
2022,29,FC,Pipiens,45,18,63,0,0,0,603,652,1255,59,10.22,0.0000,0.0000,0.0029,0,0,0.0296
2022,29,FC,Tarsalis,136,2,138,7,0,7,5302,7,5309,59,89.86,0.0014,0.0006,0.0027,0.1258,0.0539,0.2426
2022,29,FC,All,181,20,201,7,0,7,5905,659,6564,118,100.08,0.0013,0.0005,0.0027,0.1258,0.0539,0.2722
2022,29,LV,Pipiens,4,0,4,0,0,0,48,0,48,6,8,0.0000,0.0000,0.0500,0,0,0.4
2022,29,LV,Tarsalis,20,0,20,2,0,2,866,0,866,6,144.33,0.0024,0.0004,0.0079,0.3464,0.0577,1.1402
2022,29,LV,All,24,0,24,2,0,2,914,0,914,12,152.33,0.0023,0.0004,0.0101,0.3464,0.0577,1.5402
2022,29,BE,Pipiens,3,0,3,0,0,0,12,0,12,5,2.4,0.0000,0.0000,0.1730,0,0,0.4152
2022,29,BE,Tarsalis,11,0,11,0,0,0,467,0,467,5,93.4,0.0000,0.0000,0.0070,0,0,0.6538
2022,29,BE,All,14,0,14,0,0,0,479,0,479,10,95.8,0.0000,0.0000,0.0112,0,0,1.069
2022,29,BC,Tarsalis,5,0,5,0,0,0,169,0,169,5,33.8,0.0000,0.0000,0.0161,0,0,0.5442
2022,29,BC,All,5,0,5,0,0,0,169,0,169,5,33.8,0.0000,0.0000,0.0161,0,0,0.5442
2022,30,NW,Pipiens,9,2,11,0,0,0,61,51,112,9,6.78,0.0000,0.0000,0.0264,0,0,0.179
2022,30,NW,Tarsalis,10,0,10,0,0,0,204,0,204,9,22.67,0.0000,0.0000,0.0150,0,0,0.34
2022,30,NW,All,19,2,21,0,0,0,265,51,316,18,29.45,0.0000,0.0000,0.0176,0,0,0.519
2022,30,NE,Pipiens,19,4,23,1,0,1,676,32,708,10,67.6,0.0014,0.0001,0.0070,0.0946,0.0068,0.4732
2022,30,NE,Tarsalis,16,1,17,1,0,1,479,1,480,10,47.9,0.0020,0.0001,0.0099,0.0958,0.0048,0.4742
2022,30,NE,All,35,5,40,2,0,2,1155,33,1188,20,115.5,0.0016,0.0001,0.0082,0.1904,0.0116,0.9474
2022,30,SE,Pipiens,14,4,18,0,1,1,184,102,286,15,12.27,0.0035,0.0002,0.0175,0.0429,0.0025,0.2147
2022,30,SE,Tarsalis,21,0,21,1,0,1,698,0,698,15,46.53,0.0014,0.0001,0.0071,0.0651,0.0047,0.3304
2022,30,SE,All,35,4,39,1,1,2,882,102,984,30,58.8,0.0018,0.0001,0.0093,0.108,0.0072,0.5451
2022,30,SW,Pipiens,5,2,7,0,0,0,20,60,80,9,2.22,0.0000,0.0000,0.0288,0,0,0.0639
