"","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total.x","total.y","total","check"
"238","FC-034","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",17,10,17,TRUE
"239","FC-036","NW","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",8,9,8,TRUE
"240","FC-036","NW","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",12,0,12,TRUE
"241","FC-038","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",13,1,13,TRUE
"242","FC-038","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",18,114,18,TRUE
"243","FC-040","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",161,54,161,TRUE
"244","FC-040","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",66,0,66,TRUE
"245","FC-040GR","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","G","culex",45,17,45,TRUE
"246","FC-066","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",2,60,2,TRUE
"247","FC-066","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",8,445,8,TRUE
"248","FC-066GR","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","G","culex",11,2,11,TRUE
"249","FC-067","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",34,9,34,TRUE
"250","FC-067","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",9,0,9,TRUE
"251","FC-069","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",2,0,2,TRUE
"252","FC-069","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",14,61,14,TRUE
"253","FC-072","NE","FC",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",173,191,173,TRUE
"254","FC-091GR","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","G","culex",12,6,12,TRUE
"255","FC-092GR","NE","FC",2023-07-09,2023,27,"Pipiens","Culex pipiens","G","culex",7,4,7,TRUE
"256","LV-069","LV","LV",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",434,150,434,TRUE
"257","LV-069","LV","LV",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",5,1,5,TRUE
"258","LV-095","LV","LV",2023-07-09,2023,27,"Tarsalis","Culex tarsalis","L","culex",668,150,668,TRUE
"259","LV-095","LV","LV",2023-07-09,2023,27,"Pipiens","Culex pipiens","L","culex",34,0,34,TRUE
"260","LC-001","BE","BE",2023-07-03,2023,27,"Tarsalis","Culex tarsalis","L","culex",1152,150,1152,TRUE
"261","LC-053","BE","BE",2023-07-03,2023,27,"Tarsalis","Culex tarsalis","L","culex",512,150,512,TRUE
"262","LC-054","BE","BE",2023-07-03,2023,27,"Tarsalis","Culex tarsalis","L","culex",864,150,864,TRUE
"263","LV-020","LV","LV",2023-07-03,2023,27,"Tarsalis","Culex tarsalis","L","culex",944,150,944,TRUE
"264","WC-055","BE","BE",2023-07-03,2023,27,"Tarsalis","Culex tarsalis","L","culex",928,150,928,TRUE
"265","FC-006","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",31,118,31,TRUE
"266","FC-006","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",4,23,4,TRUE
"267","FC-014","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",157,161,157,TRUE
"268","FC-014","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",13,11,13,TRUE
"269","FC-019","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",192,76,192,TRUE
"270","FC-019","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",21,4,21,TRUE
"271","FC-034","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",10,0,10,TRUE
"272","FC-034","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",680,169,680,TRUE
"273","FC-036","NW","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",9,59,9,TRUE
"274","FC-038","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"275","FC-038","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",114,86,114,TRUE
"276","FC-040","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",54,147,54,TRUE
"277","FC-040GR","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","G","culex",3,0,3,TRUE
"278","FC-040GR","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","G","culex",17,16,17,TRUE
"279","FC-066","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",60,30,60,TRUE
"280","FC-066","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",445,120,445,TRUE
"281","FC-066GR","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","G","culex",2,24,2,TRUE
"282","FC-067","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",9,29,9,TRUE
"283","FC-069","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",59,67,59,TRUE
"284","FC-069","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",2,1,2,TRUE
"285","FC-072","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",191,212,191,TRUE
"286","FC-091GR","NE","FC",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","G","culex",3,0,3,TRUE
"287","FC-091GR","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","G","culex",6,10,6,TRUE
"288","FC-092GR","NE","FC",2023-07-02,2023,26,"Pipiens","Culex pipiens","G","culex",4,18,4,TRUE
"289","LV-069","LV","LV",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",2128,81,2128,TRUE
"290","LV-069","LV","LV",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"291","LV-089","LV","LV",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",2219,579,2219,TRUE
"292","LV-089","LV","LV",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",95,0,95,TRUE
"293","LV-095","LV","LV",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",1712,454,1712,TRUE
"294","LV-104","LV","LV",2023-07-02,2023,26,"Pipiens","Culex pipiens","L","culex",5,6,5,TRUE
"295","LV-104","LV","LV",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",1654,127,1654,TRUE
"296","LV-110","LV","LV",2023-07-02,2023,26,"Tarsalis","Culex tarsalis","L","culex",214,23,214,TRUE
"297","LC-001","BE","BE",2023-06-27,2023,26,"Tarsalis","Culex tarsalis","L","culex",370,150,370,TRUE
"298","LC-049","BE","BE",2023-06-27,2023,26,"Tarsalis","Culex tarsalis","L","culex",138,46,138,TRUE
"299","LC-053","BE","BE",2023-06-27,2023,26,"Tarsalis","Culex tarsalis","L","culex",1050,150,1050,TRUE
"300","LC-054","BE","BE",2023-06-27,2023,26,"Tarsalis","Culex tarsalis","L","culex",1815,121,1815,TRUE
"301","LC-054","BE","BE",2023-06-27,2023,26,"Pipiens","Culex pipiens","L","culex",15,1,15,TRUE
"302","WC-055","BE","BE",2023-06-27,2023,26,"Tarsalis","Culex tarsalis","L","culex",234,150,234,TRUE
"303","FC-006","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",118,11,118,TRUE
"304","FC-006","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",23,3,23,TRUE
"305","FC-014","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",161,7,161,TRUE
"306","FC-014","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",11,0,11,TRUE
"307","FC-019","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",4,5,4,TRUE
"308","FC-019","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",76,10,76,TRUE
"309","FC-034","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",169,15,169,TRUE
"310","FC-036","NW","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",59,20,59,TRUE
"311","FC-038","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",86,4,86,TRUE
"312","FC-040","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",11,0,11,TRUE
"313","FC-040","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",147,41,147,TRUE
"314","FC-040GR","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","G","culex",16,0,16,TRUE
"315","FC-066","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",30,6,30,TRUE
"316","FC-066","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",120,11,120,TRUE
"317","FC-066GR","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","G","culex",24,3,24,TRUE
"318","FC-067","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",4,0,4,TRUE
"319","FC-067","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",29,2,29,TRUE
"320","FC-069","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",1,2,1,TRUE
"321","FC-069","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",67,8,67,TRUE
"322","FC-072","NE","FC",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",212,17,212,TRUE
"323","FC-072","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",16,2,16,TRUE
"324","FC-091GR","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","G","culex",10,4,10,TRUE
"325","FC-092GR","NE","FC",2023-06-25,2023,25,"Pipiens","Culex pipiens","G","culex",18,0,18,TRUE
"326","LV-069","LV","LV",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",81,42,81,TRUE
"327","LV-095","LV","LV",2023-06-25,2023,25,"Pipiens","Culex pipiens","L","culex",15,0,15,TRUE
"328","LV-095","LV","LV",2023-06-25,2023,25,"Tarsalis","Culex tarsalis","L","culex",454,79,454,TRUE
"329","FC-006","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",11,0,11,TRUE
"330","FC-014","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",7,0,7,TRUE
"331","FC-019","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",5,1,5,TRUE
"332","FC-019","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",10,1,10,TRUE
"333","FC-034","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",15,3,15,TRUE
"334","FC-034","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"335","FC-036","NW","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",20,5,20,TRUE
"336","FC-036","NW","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",8,3,8,TRUE
"337","FC-038","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",4,0,4,TRUE
"338","FC-038","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",2,0,2,TRUE
"339","FC-040","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",41,1,41,TRUE
"340","FC-066","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",11,6,11,TRUE
"341","FC-066","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",6,0,6,TRUE
"342","FC-066GR","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","G","culex",3,0,3,TRUE
"343","FC-067","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",2,6,2,TRUE
"344","FC-069","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",8,0,8,TRUE
"345","FC-069","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",2,1,2,TRUE
"346","FC-072","NE","FC",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",17,3,17,TRUE
"347","FC-072","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","L","culex",2,0,2,TRUE
"348","FC-091GR","NE","FC",2023-06-18,2023,24,"Pipiens","Culex pipiens","G","culex",4,0,4,TRUE
"349","LV-069","LV","LV",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",42,1,42,TRUE
"350","LV-095","LV","LV",2023-06-18,2023,24,"Tarsalis","Culex tarsalis","L","culex",79,2,79,TRUE
"351","FC-006","NE","FC",2023-06-11,2023,23,"Pipiens","Culex pipiens","L","culex",3,0,3,TRUE
"352","FC-014","NE","FC",2023-06-11,2023,23,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"353","FC-019","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",1,0,1,TRUE
"354","FC-034","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",3,2,3,TRUE
"355","FC-036","NW","FC",2023-06-11,2023,23,"Pipiens","Culex pipiens","L","culex",3,1,3,TRUE
"356","FC-036","NW","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",5,1,5,TRUE
"357","FC-040","NE","FC",2023-06-11,2023,23,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"358","FC-040","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",1,0,1,TRUE
"359","FC-066","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",6,1,6,TRUE
"360","FC-067","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",6,0,6,TRUE
"361","FC-069","NE","FC",2023-06-11,2023,23,"Pipiens","Culex pipiens","L","culex",1,0,1,TRUE
"362","FC-072","NE","FC",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",3,0,3,TRUE
"363","LV-069","LV","LV",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",1,3,1,TRUE
"364","LV-095","LV","LV",2023-06-11,2023,23,"Tarsalis","Culex tarsalis","L","culex",2,4,2,TRUE
"365","FC-001","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",23,41,23,TRUE
"366","FC-001","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",44,61,44,TRUE
"367","FC-029","SE","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",3,20,3,TRUE
"368","FC-029","SE","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",21,33,21,TRUE
"369","FC-029GR","SE","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","G","culex",48,38,48,TRUE
"370","FC-037","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",13,17,13,TRUE
"371","FC-037","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",29,109,29,TRUE
"372","FC-054","SE","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",7,37,7,TRUE
"373","FC-054","SE","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",2,10,2,TRUE
"374","FC-057","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",2,10,2,TRUE
"375","FC-062","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",11,10,11,TRUE
"376","FC-062","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",8,10,8,TRUE
"377","FC-068","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",7,31,7,TRUE
"378","FC-068","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",2,9,2,TRUE
"379","FC-071","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",5,11,5,TRUE
"380","FC-071","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",1,8,1,TRUE
"381","FC-089GR","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","G","culex",104,290,104,TRUE
"382","FC-093","SW","FC",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",2,11,2,TRUE
"383","FC-093","SW","FC",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",13,24,13,TRUE
"384","LV-069","LV","LV",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",22,60,22,TRUE
"385","LV-069","LV","LV",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",6,3,6,TRUE
"386","LV-095","LV","LV",2022-08-28,2022,34,"Pipiens","Culex pipiens","L","culex",2,19,2,TRUE
"387","LV-095","LV","LV",2022-08-28,2022,34,"Tarsalis","Culex tarsalis","L","culex",25,65,25,TRUE
"388","FC-006","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",28,29,28,TRUE
"389","FC-006","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",8,6,8,TRUE
"390","FC-014","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",58,115,58,TRUE
"391","FC-014","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",443,466,443,TRUE
"392","FC-019","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",51,33,51,TRUE
"393","FC-019","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",29,99,29,TRUE
"394","FC-034","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",103,33,103,TRUE
"395","FC-034","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",4,0,4,TRUE
"396","FC-036","NW","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",34,31,34,TRUE
"397","FC-036","NW","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",7,5,7,TRUE
"398","FC-038","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",45,81,45,TRUE
"399","FC-038","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",12,15,12,TRUE
"400","FC-040","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",72,46,72,TRUE
"401","FC-040","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",40,56,40,TRUE
"402","FC-040GR","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","G","culex",2,0,2,TRUE
"403","FC-040GR","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","G","culex",78,95,78,TRUE
"404","FC-066","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",113,132,113,TRUE
"405","FC-066","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",848,357,848,TRUE
"406","FC-066GR","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","G","culex",31,10,31,TRUE
"407","FC-067","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",48,22,48,TRUE
"408","FC-067","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",112,111,112,TRUE
"409","FC-069","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",24,69,24,TRUE
"410","FC-069","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",2,0,2,TRUE
"411","FC-072","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",148,72,148,TRUE
"412","FC-072","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",24,0,24,TRUE
"413","FC-091GR","NE","FC",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","G","culex",1,4,1,TRUE
"414","FC-091GR","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","G","culex",6,22,6,TRUE
"415","FC-092GR","NE","FC",2022-08-21,2022,33,"Pipiens","Culex pipiens","G","culex",4,22,4,TRUE
"416","LV-069","LV","LV",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",3,1,3,TRUE
"417","LV-069","LV","LV",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",60,18,60,TRUE
"418","LV-095","LV","LV",2022-08-21,2022,33,"Pipiens","Culex pipiens","L","culex",19,1,19,TRUE
"419","LV-095","LV","LV",2022-08-21,2022,33,"Tarsalis","Culex tarsalis","L","culex",65,14,65,TRUE
"420","FC-006","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",6,5,6,TRUE
"421","FC-006","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",29,21,29,TRUE
"422","FC-014","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",466,294,466,TRUE
"423","FC-014","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",115,32,115,TRUE
"424","FC-019","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",33,21,33,TRUE
"425","FC-019","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",99,39,99,TRUE
"426","FC-034","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",33,27,33,TRUE
"427","FC-036","NW","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",5,0,5,TRUE
"428","FC-036","NW","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",31,11,31,TRUE
"429","FC-038","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",81,42,81,TRUE
"430","FC-038","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",15,5,15,TRUE
"431","FC-040","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",56,100,56,TRUE
"432","FC-040","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",46,74,46,TRUE
"433","FC-040GR","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","G","culex",95,8,95,TRUE
"434","FC-066","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",132,79,132,TRUE
"435","FC-066","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",357,886,357,TRUE
"436","FC-066GR","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","G","culex",4,0,4,TRUE
"437","FC-066GR","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","G","culex",10,0,10,TRUE
"438","FC-067","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",111,47,111,TRUE
"439","FC-067","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",22,11,22,TRUE
"440","FC-069","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",69,20,69,TRUE
"441","FC-072","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",72,24,72,TRUE
"442","FC-091GR","NE","FC",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","G","culex",4,0,4,TRUE
"443","FC-091GR","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","G","culex",22,3,22,TRUE
"444","FC-092GR","NE","FC",2022-08-14,2022,32,"Pipiens","Culex pipiens","G","culex",22,0,22,TRUE
"445","LV-069","LV","LV",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",18,20,18,TRUE
"446","LV-095","LV","LV",2022-08-14,2022,32,"Pipiens","Culex pipiens","L","culex",1,6,1,TRUE
"447","LV-095","LV","LV",2022-08-14,2022,32,"Tarsalis","Culex tarsalis","L","culex",14,42,14,TRUE
"448","FC-006","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",5,12,5,TRUE
"449","FC-006","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",21,45,21,TRUE
"450","FC-014","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",32,69,32,TRUE
"451","FC-014","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",294,192,294,TRUE
"452","FC-019","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",39,44,39,TRUE
"453","FC-019","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",21,16,21,TRUE
"454","FC-034","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",27,71,27,TRUE
"455","FC-036","NW","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",11,13,11,TRUE
"456","FC-038","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",5,2,5,TRUE
"457","FC-038","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",42,23,42,TRUE
"458","FC-040","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",74,47,74,TRUE
"459","FC-040","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",100,58,100,TRUE
"460","FC-040GR","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","G","culex",8,71,8,TRUE
"461","FC-066","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",79,22,79,TRUE
"462","FC-066","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",886,105,886,TRUE
"463","FC-067","NE","FC",2022-08-07,2022,31,"Pipiens","Culex pipiens","L","culex",11,47,11,TRUE
"464","FC-067","NE","FC",2022-08-07,2022,31,"Tarsalis","Culex tarsalis","L","culex",47,180,47,TRUE
