"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone","note"
"CSU6044","FC-088GR",2014,30,"2014-07-22","LC","G","Pipiens",44,0,NA,NA,NA,"SE",NA
"CSU6151","FC-001",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW",NA
"CSU6152","FC-001",2014,30,"2014-07-24","LC","L","Tarsalis",5,0,NA,NA,NA,"SW",NA
"CSU6153","FC-001",2014,30,"2014-07-24","LC","L","Pipiens",1,0,NA,NA,NA,"SW",NA
"CSU6154","FC-037",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW",NA
"CSU6155","FC-037",2014,30,"2014-07-24","LC","L","Tarsalis",52,0,NA,NA,NA,"SW",NA
"CSU6156","FC-037",2014,30,"2014-07-24","LC","L","Pipiens",7,0,NA,NA,NA,"SW",NA
"CSU6159","FC-057",2014,30,"2014-07-24","LC","L","Tarsalis",26,0,NA,NA,NA,"SW",NA
"CSU00000","FC-057",2014,30,"2014-07-24","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU6116","FC-058",2014,30,"2014-07-23","LC","L","Tarsalis",14,0,NA,NA,NA,"SW",NA
"CSU6117","FC-058",2014,30,"2014-07-23","LC","L","Pipiens",3,0,NA,NA,NA,"SW",NA
"CSU6136","FC-060",2014,30,"2014-07-23","LC","L","Tarsalis",22,0,NA,NA,NA,"SW",NA
"CSU00000","FC-060",2014,30,"2014-07-23","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU6169","FC-062",2014,30,"2014-07-24","LC","L","Tarsalis",15,0,NA,NA,NA,"SW",NA
"CSU6170","FC-062",2014,30,"2014-07-24","LC","L","Pipiens",1,0,NA,NA,NA,"SW",NA
"CSU6157","FC-068",2014,30,"2014-07-24","LC","L","Tarsalis",41,0,NA,NA,NA,"SW",NA
"CSU6158","FC-068",2014,30,"2014-07-24","LC","L","Pipiens",6,0,NA,NA,NA,"SW",NA
"CSU6160","FC-071",2014,30,"2014-07-24","LC","L","Tarsalis",5,0,NA,NA,NA,"SW",NA
"CSU00000","FC-071",2014,30,"2014-07-24","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU6167","FC-089GR",2014,30,"2014-07-24","LC","G","Tarsalis",1,0,NA,NA,NA,"SW",NA
"CSU6165","FC-089GR",2014,30,"2014-07-24","LC","G","Pipiens",50,0,NA,NA,NA,"SW",NA
"CSU6166","FC-089GR",2014,30,"2014-07-24","LC","G","Pipiens",51,0,NA,NA,NA,"SW",NA
"CSU6174","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW",NA
"CSU6175","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW",NA
"CSU6176","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",51,0,NA,NA,NA,"SW",NA
"CSU6177","FC-093",2014,30,"2014-07-24","LC","L","Pipiens",6,0,NA,NA,NA,"SW",NA
"CSU7139","LV-020",2015,24,"2015-06-18","LC","L","Tarsalis",9,0,NA,NA,NA,"LV",NA
"CSU00000","LV-020",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7092","LV-069",2015,24,"2015-06-15","LC","L","Tarsalis",2,0,NA,NA,NA,"LV",NA
"CSU00000","LV-069",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7108","LV-089",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"LV",NA
"CSU00000","LV-089",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7090","LV-095",2015,24,"2015-06-15","LC","L","Tarsalis",42,0,NA,NA,NA,"LV",NA
"CSU00000","LV-095",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7109","LV-104",2015,24,"2015-06-16","LC","L","Tarsalis",7,0,NA,NA,NA,"LV",NA
"CSU00000","LV-104",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7110","LV-110",2015,24,"2015-06-16","LC","L","Tarsalis",7,0,NA,NA,NA,"LV",NA
"CSU00000","LV-110",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7097","FC-006",2015,24,"2015-06-15","LC","L","Tarsalis",4,0,NA,NA,NA,"NE",NA
"CSU00000","FC-006",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7086","FC-014",2015,24,"2015-06-15","LC","L","Tarsalis",8,0,NA,NA,NA,"NE",NA
"CSU00000","FC-014",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7099","FC-019",2015,24,"2015-06-15","LC","L","Tarsalis",6,0,NA,NA,NA,"NE",NA
"CSU7100","FC-019",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU7089","FC-034",2015,24,"2015-06-15","LC","L","Tarsalis",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-034",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-040",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-040",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-040GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7091","FC-040GR",2015,24,"2015-06-15","LC","G","Pipiens",5,0,NA,NA,NA,"NE",NA
"CSU7121","FC-066",2015,24,"2015-06-17","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7122","FC-066",2015,24,"2015-06-17","LC","L","Tarsalis",25,0,NA,NA,NA,"NE",NA
"CSU7123","FC-066",2015,24,"2015-06-17","LC","L","Pipiens",1,0,NA,NA,NA,"NE",NA
"CSU00000","FC-066GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7120","FC-066GR",2015,24,"2015-06-17","LC","G","Pipiens",4,0,NA,NA,NA,"NE",NA
"CSU7093","FC-067",2015,24,"2015-06-15","LC","L","Tarsalis",21,0,NA,NA,NA,"NE",NA
"CSU7094","FC-067",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU7095","FC-067",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-069",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-069",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7102","FC-072",2015,24,"2015-06-15","LC","L","Tarsalis",5,0,NA,NA,NA,"NE",NA
"CSU7103","FC-072",2015,24,"2015-06-15","LC","L","Pipiens",1,0,NA,NA,NA,"NE",NA
"CSU7104","FC-072",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-091GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7098","FC-091GR",2015,24,"2015-06-15","LC","G","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-092GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7096","FC-092GR",2015,24,"2015-06-15","LC","G","Pipiens",5,0,NA,NA,NA,"NE",NA
"CSU00000","FC-011",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU7132","FC-011",2015,24,"2015-06-17","LC","L","Pipiens",2,0,NA,NA,NA,"NW",NA
"CSU7134","FC-015",2015,24,"2015-06-17","LC","L","Tarsalis",2,0,NA,NA,NA,"NW",NA
"CSU00000","FC-015",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7101","FC-036",2015,24,"2015-06-15","LC","L","Tarsalis",1,0,NA,NA,NA,"NW",NA
"CSU00000","FC-036",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7137","FC-041",2015,24,"2015-06-17","LC","L","Tarsalis",13,0,NA,NA,NA,"NW",NA
"CSU7138","FC-041",2015,24,"2015-06-17","LC","L","Pipiens",3,0,NA,NA,NA,"NW",NA
"CSU00000","FC-049",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU7130","FC-049",2015,24,"2015-06-17","LC","L","Pipiens",3,0,NA,NA,NA,"NW",NA
"CSU7126","FC-052",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW",NA
"CSU00000","FC-052",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7129","FC-061",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW",NA
"CSU00000","FC-061",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7136","FC-063",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW",NA
"CSU00000","FC-063",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-063GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU7133","FC-063GR",2015,24,"2015-06-17","LC","G","Pipiens",1,0,NA,NA,NA,"NW",NA
"CSU00000","FC-073",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-073",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-090GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU7131","FC-090GR",2015,24,"2015-06-17","LC","G","Pipiens",3,0,NA,NA,NA,"NW",NA
"CSU7085","FC-004",2015,24,"2015-06-15","LC","L","Tarsalis",6,0,NA,NA,NA,"SE",NA
"CSU00000","FC-004",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-023",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-023",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7127","FC-027",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SE",NA
"CSU00000","FC-027",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7146","FC-029",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SE",NA
"CSU00000","FC-029",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-029GR",2015,24,"2015-06-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU7140","FC-029GR",2015,24,"2015-06-18","LC","G","Pipiens",50,0,NA,NA,NA,"SE",NA
"CSU7141","FC-029GR",2015,24,"2015-06-18","LC","G","Pipiens",11,0,NA,NA,NA,"SE",NA
"CSU7135","FC-031",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SE",NA
"CSU00000","FC-031",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7106","FC-039",2015,24,"2015-06-16","LC","L","Tarsalis",20,0,NA,NA,NA,"SE",NA
"CSU00000","FC-039",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7118","FC-046",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"SE",NA
"CSU7119","FC-046",2015,24,"2015-06-16","LC","L","Pipiens",2,0,NA,NA,NA,"SE",NA
"CSU00000","FC-047",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-047",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7116","FC-050",2015,24,"2015-06-16","LC","L","Tarsalis",2,0,NA,NA,NA,"SE",NA
"CSU7117","FC-050",2015,24,"2015-06-16","LC","L","Pipiens",1,0,NA,NA,NA,"SE",NA
"CSU7087","FC-053",2015,24,"2015-06-15","LC","L","Tarsalis",24,0,NA,NA,NA,"SE",NA
"CSU7088","FC-053",2015,24,"2015-06-15","LC","L","Pipiens",1,0,NA,NA,NA,"SE",NA
"CSU00000","FC-054",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-054",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7114","FC-059",2015,24,"2015-06-16","LC","L","Tarsalis",2,0,NA,NA,NA,"SE",NA
"CSU7115","FC-059",2015,24,"2015-06-16","LC","L","Pipiens",1,0,NA,NA,NA,"SE",NA
"CSU7144","FC-064",2015,24,"2015-06-18","LC","L","Tarsalis",8,0,NA,NA,NA,"SE",NA
"CSU00000","FC-064",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7111","FC-074",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"SE",NA
"CSU00000","FC-074",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU7105","FC-075",2015,24,"2015-06-16","LC","L","Tarsalis",4,0,NA,NA,NA,"SE",NA
"CSU00000","FC-075",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-075GR",2015,24,"2015-06-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU7107","FC-075GR",2015,24,"2015-06-16","LC","G","Pipiens",22,0,NA,NA,NA,"SE",NA
"CSU00000","FC-088GR",2015,24,"2015-06-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU7112","FC-088GR",2015,24,"2015-06-16","LC","G","Pipiens",23,0,NA,NA,NA,"SE",NA
"CSU7113","FC-088GR",2015,24,"2015-06-16","LC","G","Pipiens",7,0,NA,NA,NA,"SE",NA
"CSU7147","FC-001",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SW",NA
"CSU7148","FC-001",2015,24,"2015-06-18","LC","L","Pipiens",1,0,NA,NA,NA,"SW",NA
"CSU7145","FC-037",2015,24,"2015-06-18","LC","L","Tarsalis",9,0,NA,NA,NA,"SW",NA
"CSU00000","FC-037",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU7152","FC-057",2015,24,"2015-06-18","LC","L","Tarsalis",11,0,NA,NA,NA,"SW",NA
"CSU7153","FC-057",2015,24,"2015-06-18","LC","L","Pipiens",1,0,NA,NA,NA,"SW",NA
"CSU7128","FC-058",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"SW",NA
"CSU00000","FC-058",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU7124","FC-060",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SW",NA
"CSU7125","FC-060",2015,24,"2015-06-17","LC","L","Pipiens",1,0,NA,NA,NA,"SW",NA
"CSU00000","FC-062",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-062",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-068",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-068",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU7143","FC-071",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SW",NA
"CSU00000","FC-071",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-089GR",2015,24,"2015-06-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU7142","FC-089GR",2015,24,"2015-06-18","LC","G","Pipiens",8,0,NA,NA,NA,"SW",NA
"CSU7149","FC-093",2015,24,"2015-06-18","LC","L","Tarsalis",6,0,NA,NA,NA,"SW",NA
"CSU7150","FC-093",2015,24,"2015-06-18","LC","L","Pipiens",6,0,NA,NA,NA,"SW",NA
"CSU7151","FC-093",2015,24,"2015-06-18","LC","L","Pipiens",3,0,NA,NA,NA,"SW",NA
"CSU7242","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7243","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7244","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7245","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",4,0,NA,NA,NA,"LV",NA
"CSU00000","LV-020",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7174","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7175","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7176","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7177","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7178","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7179","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7180","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",33,0,NA,NA,NA,"LV",NA
"CSU00000","LV-069",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7214","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7215","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7216","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7217","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7218","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7219","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7220","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7221","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",30,0,NA,NA,NA,"LV",NA
"CSU00000","LV-089",2015,25,"2015-06-23","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7160","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7161","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7162","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7163","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7164","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7165","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7166","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7167","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7168","LV-095",2015,25,"2015-06-22","LC","L","Tarsalis",7,0,NA,NA,NA,"LV",NA
"CSU00000","LV-095",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7212","LV-104",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7213","LV-104",2015,25,"2015-06-23","LC","L","Tarsalis",43,0,NA,NA,NA,"LV",NA
"CSU00000","LV-104",2015,25,"2015-06-23","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7222","LV-110",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7223","LV-110",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV",NA
"CSU7224","LV-110",2015,25,"2015-06-23","LC","L","Tarsalis",15,0,NA,NA,NA,"LV",NA
"CSU00000","LV-110",2015,25,"2015-06-23","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU7181","FC-006",2015,25,"2015-06-22","LC","L","Tarsalis",31,0,NA,NA,NA,"NE",NA
"CSU00000","FC-006",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7159","FC-014",2015,25,"2015-06-22","LC","L","Tarsalis",31,0,NA,NA,NA,"NE",NA
"CSU00000","FC-014",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7232","FC-019",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7233","FC-019",2015,25,"2015-06-23","LC","L","Tarsalis",16,0,NA,NA,NA,"NE",NA
"CSU7234","FC-019",2015,25,"2015-06-23","LC","L","Pipiens",20,0,NA,NA,NA,"NE",NA
"CSU7229","FC-034",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7230","FC-034",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7231","FC-034",2015,25,"2015-06-23","LC","L","Tarsalis",6,0,NA,NA,NA,"NE",NA
"CSU00000","FC-034",2015,25,"2015-06-23","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7193","FC-038",2015,25,"2015-06-22","LC","L","Tarsalis",30,0,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU7186","FC-040",2015,25,"2015-06-22","LC","L","Tarsalis",9,0,NA,NA,NA,"NE",NA
"CSU7187","FC-040",2015,25,"2015-06-22","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-040GR",2015,25,"2015-06-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7184","FC-040GR",2015,25,"2015-06-22","LC","G","Pipiens",13,0,NA,NA,NA,"NE",NA
"CSU7195","FC-066",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7196","FC-066",2015,25,"2015-06-22","LC","L","Tarsalis",41,0,NA,NA,NA,"NE",NA
"CSU7197","FC-066",2015,25,"2015-06-22","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU00000","FC-066GR",2015,25,"2015-06-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7185","FC-066GR",2015,25,"2015-06-22","LC","G","Pipiens",8,0,NA,NA,NA,"NE",NA
"CSU7169","FC-067",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7170","FC-067",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7171","FC-067",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"NE",NA
"CSU7172","FC-067",2015,25,"2015-06-22","LC","L","Tarsalis",39,0,NA,NA,NA,"NE",NA
"CSU7173","FC-067",2015,25,"2015-06-22","LC","L","Pipiens",7,0,NA,NA,NA,"NE",NA
"CSU7189","FC-069",2015,25,"2015-06-22","LC","L","Tarsalis",4,0,NA,NA,NA,"NE",NA
"CSU7190","FC-069",2015,25,"2015-06-22","LC","L","Pipiens",2,0,NA,NA,NA,"NE",NA
"CSU7182","FC-072",2015,25,"2015-06-22","LC","L","Tarsalis",20,0,NA,NA,NA,"NE",NA
"CSU7183","FC-072",2015,25,"2015-06-22","LC","L","Pipiens",3,0,NA,NA,NA,"NE",NA
"CSU00000","FC-091GR",2015,25,"2015-06-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU7188","FC-091GR",2015,25,"2015-06-22","LC","G","Pipiens",4,0,NA,NA,NA,"NE",NA
"CSU7191","FC-092GR",2015,25,"2015-06-22","LC","G","Tarsalis",1,0,NA,NA,NA,"NE",NA
"CSU7192","FC-092GR",2015,25,"2015-06-22","LC","G","Pipiens",16,0,NA,NA,NA,"NE",NA
"CSU7258","FC-011",2015,25,"2015-06-24","LC","L","Tarsalis",11,0,NA,NA,NA,"NW",NA
"CSU7259","FC-011",2015,25,"2015-06-24","LC","L","Pipiens",2,0,NA,NA,NA,"NW",NA
"CSU7249","FC-015",2015,25,"2015-06-24","LC","L","Tarsalis",7,0,NA,NA,NA,"NW",NA
"CSU00000","FC-015",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7194","FC-036",2015,25,"2015-06-22","LC","L","Tarsalis",26,0,NA,NA,NA,"NW",NA
"CSU00000","FC-036",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7251","FC-041",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"NW",NA
"CSU7252","FC-041",2015,25,"2015-06-24","LC","L","Tarsalis",12,0,NA,NA,NA,"NW",NA
"CSU7253","FC-041",2015,25,"2015-06-24","LC","L","Pipiens",3,0,NA,NA,NA,"NW",NA
"CSU7239","FC-049",2015,25,"2015-06-24","LC","L","Tarsalis",3,0,NA,NA,NA,"NW",NA
"CSU00000","FC-049",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7240","FC-052",2015,25,"2015-06-24","LC","L","Tarsalis",46,0,NA,NA,NA,"NW",NA
"CSU7241","FC-052",2015,25,"2015-06-24","LC","L","Pipiens",2,0,NA,NA,NA,"NW",NA
"CSU7246","FC-061",2015,25,"2015-06-24","LC","L","Tarsalis",24,0,NA,NA,NA,"NW",NA
"CSU00000","FC-061",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU7268","FC-063",2015,25,"2015-06-24","LC","L","Tarsalis",4,0,NA,NA,NA,"NW",NA
"CSU00000","FC-063",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-063GR",2015,25,"2015-06-24","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU7250","FC-063GR",2015,25,"2015-06-24","LC","G","Pipiens",14,0,NA,NA,NA,"NW",NA
